run_id,is_synthetic,remaining_min,start_weight_g,elapsed_smoking_min,oven_temp_c,oven_deg_h,dht11_temp_c,dht11_humidity_pct,mq6_adc,mq6_ratio,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,drying_rate_g_per_min
tuna_2379g,0,24.333333333333336,2379.7,5.333333333333333,277.5,8.642013888888886,37.4,72.9,816.0,14.73,2331.7000000000003,2331.55,47.999999999999545,0.02017060974072343,-9.000000000000007
tuna_2379g,0,24.25,2379.7,5.416666666666667,283.25,9.035416666666665,37.7,72.7,795.0,14.6,2331.4,2330.95,48.29999999999973,0.02029667605160303,-9.000000000000007
tuna_2379g,0,24.166666666666668,2379.7,5.5,288.0,9.435416666666665,37.9,72.4,822.0,14.58,2327.6,2329.05,52.09999999999991,0.021893515989410393,-9.299999999998395
tuna_2379g,0,24.083333333333336,2379.7,5.583333333333333,293.25,9.842708333333333,38.2,71.8,823.0,14.62,2327.5,2327.55,52.19999999999982,0.021935538093036864,-9.599999999999488
tuna_2379g,0,24.0,2379.7,5.666666666666667,297.75,10.25625,38.5,71.4,823.0,14.67,2327.5,2327.5,52.19999999999982,0.021935538093036864,-9.599999999999488
tuna_2379g,0,23.916666666666668,2379.7,5.75,302.5,10.676388888888889,38.9,71.0,823.0,14.67,2325.1,2326.3,54.59999999999991,0.02294406858007308,-9.599999999999488
tuna_2379g,0,23.833333333333336,2379.7,5.833333333333333,306.75,11.102430555555555,39.1,70.1,823.0,14.51,2324.3,2324.95,55.399999999999636,0.023280245409085028,-9.599999999999488
tuna_2379g,0,23.75,2379.7,5.916666666666667,311.0,11.534375,39.4,69.8,814.0,14.62,2324.2000000000003,2324.55,55.499999999999545,0.023322267512711495,-9.299999999998395
tuna_2379g,0,23.666666666666668,2379.7,6.0,315.0,11.971875,39.7,69.6,818.0,14.67,2324.8,2324.25,54.899999999999636,0.02307013489095249,-9.299999999998395
tuna_2379g,0,23.583333333333336,2379.7,6.083333333333333,319.25,12.415277777777778,40.0,69.1,819.0,14.62,2323.7000000000003,2323.9500000000003,55.999999999999545,0.023532378030844035,-9.299999999998395
tuna_2379g,0,23.5,2379.7,6.166666666666667,322.75,12.863541666666666,40.3,68.8,821.0,14.62,2320.6,2322.15,59.09999999999991,0.024835063243265922,-9.599999999999488
tuna_2379g,0,23.416666666666668,2379.7,6.25,326.5,13.317013888888889,40.7,68.5,782.0,14.62,2318.9,2320.1,60.79999999999973,0.025549439004916474,-11.100000000002154
tuna_2379g,0,23.333333333333336,2379.7,6.333333333333333,329.75,13.775,41.0,68.2,823.0,14.62,2319.6,2319.25,60.09999999999991,0.025255284279531,-11.400000000000519
tuna_2379g,0,23.25,2379.7,6.416666666666667,332.5,14.236805555555556,41.3,67.6,823.0,14.67,2317.1,2318.4,62.59999999999991,0.026305836870193687,-11.400000000000519
tuna_2379g,0,23.166666666666668,2379.7,6.5,336.0,14.703472222222222,41.6,67.2,822.0,14.58,2317.9,2317.5,61.79999999999973,0.02596966004118155,-11.700000000001612
tuna_2379g,0,23.083333333333336,2379.7,6.583333333333333,339.0,15.174305555555556,42.0,66.4,822.0,14.53,2317.0,2317.05,62.69999999999982,0.026347858973820155,-11.700000000001612
tuna_2379g,0,23.0,2379.7,6.666666666666667,341.5,15.648611111111112,42.4,65.8,819.0,14.6,2315.1,2316.25,64.59999999999991,0.027146278942723836,-10.500000000000037
tuna_2379g,0,22.916666666666668,2379.7,6.75,344.25,16.12673611111111,42.7,65.2,816.0,14.6,2315.5,2315.3,64.19999999999982,0.026978190528217767,-10.500000000000037
tuna_2379g,0,22.833333333333336,2379.7,6.833333333333333,346.75,16.608333333333334,43.0,64.4,816.0,14.73,2313.2000000000003,2314.4,66.49999999999955,0.027944698911627326,-10.500000000000037
tuna_2379g,0,22.75,2379.7,6.916666666666667,349.0,17.093055555555555,43.4,63.6,816.0,14.76,2313.2000000000003,2313.4500000000003,66.49999999999955,0.027944698911627326,-10.500000000000037
tuna_2379g,0,22.666666666666668,2379.7,7.0,350.75,17.58020833333333,43.7,62.7,807.0,14.73,2313.7000000000003,2313.2000000000003,65.99999999999955,0.02773458839349479,-10.500000000000037
