run_id,is_synthetic,session,timestamp,elapsed_smoking_min,remaining_min,remaining_min_from_heat,remaining_min_from_weight,remaining_min_gated,start_weight_g,dht11_temp_c,dht11_humidity_pct,oven_temp_c,mq6_adc,mq6_ratio,weight_g,weight_corrected_g,weight_smooth_g,weight_loss_from_start_g,moisture_removed_frac,target_loss_frac,weight_progress_frac,drying_rate_g_per_min,oven_deg_h,target_oven_deg_h,heat_progress_frac,target_hours
tuna_2379g,0,tuna_main,2026-08-26 11:19:46.000000,12.166666666666666,17.5,17.437945492662486,2.33333333333335,17.5,2379.7,67.4,10.1,397.5,775.0,15.71,2570.8,2273.7000000000003,2273.05,105.99999999999955,0.04454342984409781,0.05042652435180887,0.8833333333333329,-5.999999999999957,50.51979166666668,166.04618055555565,0.30425145280450333,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:19:51.000000,12.25,17.416666666666668,17.343651791326224,2.000000000000014,17.416666666666668,2379.7,67.9,9.4,397.75,709.0,15.71,2568.8,2271.7000000000003,2273.05,107.99999999999955,0.04538387191662796,0.05042652435180887,0.8999999999999996,-5.999999999999957,51.07222222222223,166.04618055555565,0.30757842216752773,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:19:56.000000,12.333333333333334,17.333333333333336,17.249424204355126,2.2456140350881175,17.333333333333336,2379.7,68.2,9.4,398.0,777.0,15.58,2569.6,2272.5,2273.05,107.19999999999982,0.04504769508761601,0.05042652435180887,0.8933333333333351,-5.699999999998868,51.62500000000001,166.04618055555565,0.310907482648945,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:01.000000,12.416666666666666,17.25,17.166090871021787,2.6041666666675733,17.25,2379.7,68.5,9.1,398.0,784.0,15.49,2569.3,2272.2000000000003,2272.95,107.49999999999955,0.045173761398495424,0.05042652435180887,0.8958333333333329,-4.799999999998329,52.177777777777784,166.04618055555565,0.31423654313036226,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:06.000000,12.5,17.166666666666668,17.104350104821815,3.071428571429305,17.166666666666668,2379.7,68.9,8.8,397.5,784.0,15.49,2569.7,2272.6,2272.75,107.09999999999991,0.045005672983989546,0.05042652435180887,0.8925000000000026,-4.199999999998878,52.72986111111112,166.04618055555565,0.3175614213749939,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:11.000000,12.583333333333334,17.083333333333336,16.978094939355934,4.111111111111652,17.083333333333336,2379.7,69.1,8.6,398.5,784.0,15.49,2571.6,2274.5,2272.6,105.19999999999982,0.044207253015085865,0.05042652435180887,0.8766666666666685,-3.5999999999994605,53.283333333333346,166.04618055555565,0.32089466409319684,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:16.000000,12.666666666666666,17.0,16.905419543837635,4.766666666666559,17.0,2379.7,69.3,8.6,398.25,774.0,15.76,2571.1,2274.0,2272.55,105.69999999999982,0.0444173635332184,0.05042652435180887,0.8808333333333351,-3.0000000000000107,53.83645833333335,166.04618055555565,0.324225815693007,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:21.000000,12.75,16.916666666666668,16.81148055207028,4.733333333333256,16.916666666666668,2379.7,69.8,8.3,398.5,778.0,15.83,2571.0,2273.9,2272.45,105.79999999999973,0.04445938563684487,0.05042652435180887,0.8816666666666677,-3.0000000000000107,54.38993055555557,166.04618055555565,0.32755905841120997,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:26.000000,12.833333333333334,16.833333333333336,16.717607105538153,4.703703703700818,16.833333333333336,2379.7,70.1,8.5,398.75,756.0,15.49,2569.5,2272.4,2272.45,107.29999999999973,0.04508971719124248,0.05042652435180887,0.8941666666666677,-2.700000000001618,54.943750000000016,166.04618055555565,0.3308943922478058,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:31.000000,12.916666666666666,16.75,16.623799081035934,5.374999999998664,16.75,2379.7,70.5,8.3,399.0,786.0,15.58,2569.7,2272.6,2272.4,107.09999999999991,0.045005672983989546,0.05042652435180887,0.8925000000000026,-2.400000000000529,55.49791666666668,166.04618055555565,0.3342318172027945,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:36.000000,13.0,16.666666666666668,16.530056355666886,6.047619047620576,16.666666666666668,2379.7,70.9,8.1,399.25,768.0,15.86,2569.5,2272.4,2272.4,107.29999999999973,0.04508971719124248,0.05042652435180887,0.8941666666666677,-2.099999999999439,56.052430555555574,166.04618055555565,0.337571333276176,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:41.000000,13.083333333333334,16.583333333333336,16.457080200501267,8.466666666651133,16.583333333333336,2379.7,71.1,8.3,399.0,769.0,15.76,2569.5,2272.4,2272.4,107.29999999999973,0.04508971719124248,0.05042652435180887,0.8941666666666677,-1.5000000000027307,56.60659722222224,166.04618055555565,0.3409087582311647,0.49444444444444446
tuna_2379g,0,tuna_main,2026-08-26 11:20:46.000000,13.166666666666666,16.5,16.363441870173254,7.599999999985922,16.5,2379.7,71.4,8.2,399.25,779.0,15.63,2568.2,2271.1,2271.9,108.59999999999991,0.045636004538387155,0.05042652435180887,0.9050000000000026,-1.5000000000027307,57.16111111111113,166.04618055555565,0.34424827430454624,0.49444444444444446
